id	occurrences	char	shape_hex
g719	34	休	0283800783800b6ba92ebffe7e0bd06e1fe00e2ff40e7bb80eb3ad0e13840e0380000000
g720	34	鬼	02d0000ffff00eaeb00ffff00eaeb00ffff00aeee002ee9807aeed6e2eae281ffd000000
g721	34	割	03800ebffeeebbaeee7ffdee2ba8ee2ba8eebffeee2aa8ee3aac9e3ffc6e3aa83d000000
g722	34	衛	09ba691dbbbe7aff8066aa691eebbe7cff2c7dae6c2effac2dee6c2effac2c2c38000000
g723	34	怒	0e06a8bffbfc6ee22c2de7b82f82f47efbad1456042aee182ec9bc7aeaee21ffd9000000
g724	34	抱	0e0d000e1ffcbfeeac6ebfec0ea6ec0fc2ecbe2fec6e2eb80e2c096e2eae3d1ffd000000
g725	34	悟	0e3ffc1e2ba83b3ff83baeb86aaeb96ebffe0e2aa80e3ffc0e382c0e3ffc0e3aac000000
g726	34	鮮	0e8a182fc768ba9ffe3feae93ba6e83febfc3ba0e03feffe266ae93bb0e03bb0e0000000
g727	34	緩	186afca8bfa9ba76a83e3ffc2a2ba87bbffebeaea92e6ffc6ffbb8aeabe96d6e6c000000
g728	34	耳	3ffffc2baae80baae00bffe00b00e00bffe00baae00b00e96bfffebeaae00000e0000000
g729	34	買	3ffffc3aebac3ffffc0aaaa00eaab00ffff00eaab00eaab00ffff06b82e93e41bc000000
g730	34	隔	bfbffebb6aa9ba3ffcba3aacbd3ffcba6aa9bbbffebbbaeebebaaeb5b7aeb0b3ad000000
g731	32	余	00280002ff806f82f92bffe802ba806abaa9bffffe0538802e3ae429b87400f400000000
g732	32	虐	003aa01abaa02ffffc2dbaac2dbaa42c2ff42daaa82eeaa83afff8baeaa822eaa8000000
g733	32	呪	003ffcbfbaacbbb82cb3b82cb3bffcb3aee8b38ee0bbade0bfb8e9b2f4ee0090bd000000
g734	32	朝	038bfcbffbac6bab2c3ffbfc3abbac3abbac3ffbfc2bab2cbffb2c6bae6c038638000000
g735	32	併	0a24200e7cb42daaf83cfffcbc38b03c38b02efffe2dbab92cb4b02de0b02c90b0000000
g736	32	儀	0a28a00efffe2d6ba83c6ba8bcfffe3c6eed2caeed2caeb92cafbd2c6c7a2cb9ed000000
g737	32	笑	0ba7a92ffffe79da741042a01ffff40ab900bffffe6abea901eb406b82e92e00b8000000
g738	32	箇	0ba7a97ffffe25d9743ffffc3aaeac3aaeac3bffec3baaec3aaaac3ffffc3aaaac000000
g739	32	午	0e00001eaaa42ffff8782c00102c006aaea9bffffe002c00002c00002c00002c00000000
g740	32	懐	0e6ae91ebffe3b6ae93bfaee6abaee6e6ae90ebffe0e6eed0efeb90e6fad0e2a58000000
g741	32	癖	1aaea96ffffebda8607efffe2eeeadbefde8aeebfe3bfeb97beefcb3bdb821b8b0000000
g742	32	遇	24bffc78bbac28bbac00bffc68aba9bcebae2ceffe2cea6e2e9028bbfffd20aaa8000000
g743	32	遭	25aee879aee82aeeec02eeec6afffcbcaaa42ceab82ceab82eaaa4bbfffd20aaa8000000
g744	32	測	28ff0e1eebae14ebaeb4ffae28ebae00ffae0debae2dffae28aa0e79eb6e70922d000000
g745	32	妙	2c02c02c16c8bfeeec6eeeed2eface3a9ad83b83a82f00781f81f47debd0241f40000000
g746	32	帽	2c3ffe2c3aaebfbaaeaebffeae9aa8aeaeacaeaffcaeaeac6e2eac2c2ffc2c2eac000000
g747	32	震	2ffffc2aaea93aaeae3aad9e2699993ffffc3aaaa03aaaa97aefb9b6ebf927a5bc000000
g748	32	履	2ffffc2eaaac2ffffc2c9ba92eeea92e9eac2deeac2fcba83aeffcbad6a822dfad000000
g749	32	戸	3ffffe2aaaa92ffffc2eaaac2c002c2ffffc2eaaac2c0000380000b80000200000000000
g750	32	南	6abaa9bffffe0038003ffffc3aebac39eb6c3bffec3aaeac3bffec3aaeac382cb8000000
g751	32	評	bfbffe6a6ae9bfe6c96aaaddbf9ae86a42c06abffebfaae9ba82c0bf82c0ba42c0000000
g752	30	穴	002c00bffffebaaaae60000902828002c3800382c00b82e01f00f47d007d240018000000
g753	30	統	0d00e06c2ffeba5ba93f4a2c2e6fee7e9a89becbb02a4bb07b8eb4aaeeba5e987d000000
g754	30	液	2803801efffe25baa9783ae81db3ac01faac0efbb82db6b428b1f478bbbd70b618000000
g755	30	肌	3fcff03aceb03aceb03fceb03aceb03aceb03fceb03aedb97aecbab6f8be239828000000
g756	30	荷	6aeba9bffffe0682400bbffe1e6ab92e6a38bebb382ebb380ebf380e01b80e00f4000000
g757	28	六	002c00002c00002c00bffffe6aaaa90200800782d00b00e01e00b47c003d240018000000
g758	28	去	0038000038002ffff01abaa0003800bffffe6abaa900e06002d0b46baffc3ffaa4000000
g759	28	泉	00b0002ffff82eaab82eaab82ffff81aaea42fee601befe40baee07e6cbd243818000000
g760	28	啄	00bffebf6be9bb1b80bbb9edbb2ef8bb6fb4bb7bb8bb0bfebfbeb9b02ab00003d0000000
g761	28	凸	02ffc002eac002c2c002c2c03fc2fe3a81ae38000e38000e38000e3ffffe3aaaae000000
g762	28	義	0382c03ffffc1aaea41aaea4bffffe6adea46baeb96babb96febb827abea1f69bd000000
g763	28	紀	060aa82e0ffcb9802c2f802c1e8aac7edffc3fae002a8e047ade0eaaaeae5e5bfd000000
g764	28	較	0b00e0bfeae96b9ffebfe7b4bbaa28bbae2dbfebb86b92e0bfe1e06babf90b0a28000000
g765	28	幹	0b01d0bfe7f46baf7dbfe918baebfcbae6e8bfe0e06b9ffebfeae96b90e00b00e0000000
g766	28	軟	0b0340bff3a96babfebfff9ebbbafebbb1e8bff2e06ba2f4bff7b86baf2e0b0608000000
g767	28	帰	0b3ffc0b2aac3b2ffc3b2aacab2aa8abbffe0bbbae0b3ffc0e3bac2d3bb8180380000000
g768	28	鎧	0b49e91fdeee78bffe7fdaa91b8ffe3feaa82b9eac3baffc2f9bb82bebb93e9ffe000000
g769	28	飢	0b4bf02eebb0bbabb03febb03aebb03aebb03febb03a9eb93adeba7ffcbeb99828000000
g770	28	輸	0e07d0bf9eb46eb82dbfaff8aeaa09aebfaebfbbae6e7baebfbfae6e772e0e322d000000
g771	28	板	0e3ffc0e3aa83fb8002e7ffc2f7bac3fbbacbe7bb82e3af40e79e00ebbbd0e2618000000
g772	28	柔	0fffe00abb803ffffc2beeb87eeea024bd002aaea83ffffc02ff906fadb9282c19000000
g773	28	潔	2839a91efdee14b9deb4baae28bfad00ad400d7ad42dafbd28ffe878bbb472db28000000
g774	28	凹	2a92a93fe3fe38e38e38e38e38eb8e38ff8e38000e38000e38000e3ffffe3aaaae000000
g775	28	腐	2aaea93ffffe3aeab93faeb93b9af03a4a903ffffe3fafae7b699ebbafae2b617d000000
g776	28	鼠	2bd2a83a02ac3fc3fc3aaaac2aaaa82d6d702dedf02d6d702dedf56f6f3ebaba1d000000
g777	28	塀	2cfffe2ceaae2cfffebfebad6ee7ad2ceffe2debad2febadbeeffea6db6c008e2c000000
g778	28	延	3faab82bafe80b02c02e6ee83faefc17aec03baec02fbffc1feaa87efffd242aa8000000
g779	28	既	3fcffc3acbb83fcbb03acbb03adbb93feffe3801e03a82f03ae7f97fafbab9097d000000
g780	28	殆	3fe2802e92941e07682febbd3aefedbec0002b8ffc0b4eac1e0e2c7d0ffc240eac000000
g781	28	至	6aaaa9bffffe02c074078ab87fffee2aac081aaea42ffff8002c006aaea9bffffe000000
g782	28	商	6aaea9bffffe0282803ffffc3aebac3bd7fc3aaa6c3affac3aebac3affac3800f8000000
g783	28	壺	6aaea9bffffe1aaea42ffff86aaaa9bffffebaebae2e96b82febf86aeba9bffffe000000
g784	28	誌	bf82c06a6ae9bffffe6a82c0bfaffc6a5ae86a4ae0bfae5dbafe19bfaeb8ba4bf4000000
g785	26	威	000b782aabb83ffffc3aab103aeb683fffa83bbbb87bb2f4bae2eabbfbfd266628000000
g786	26	央	002c00002c000ffff00eaeb00e2cb06eaeb9bffffe00be0006eb906f81f9290068000000
g787	26	芯	00e2c03ffffe2aeae900a580007e0002cb5826c1382ec02d7ac09d76eae410bfd0000000
g788	26	値	0aaae90efffe2d9ae83ceffcbceeac3ceeac2ceffc2ceeac2ceaa82cfffe2ceaa9000000
g789	26	継	0d38e06c3aedba7bfc3f79e42e7ffc7ebaf8befbf82a7eee7bb9e4aafffe5e7aa9000000
g790	26	権	0e0ea80e2ffc3faba92e7ffe2f5eb93fbee9bebffc2eaee80e2ee80e2ffe0e2ea9000000
g791	26	祖	0e2aa40e3ff83fb8382bbab80b3ff81f78387ffab82e7ff80e38380ebab90efffe000000
g792	26	克	6aaea9bffffe002c002ffff82eaab82c00382ffff81aeba406d3896f83ae2902fd000000
g793	26	茶	6aeba9bffffe01aa4002be807f96fd282c282ffff81aaea40baee07e2cbd142c14000000
g794	26	警	6ebac06ebbfe7abfacaebaf92eb79c0aaaa0bffffe0aaaa00aaaa00eaab00ffff0000000
g795	24	＝	0000000000000000001aaaa42ffff80000002ffff81aaaa4000000000000000000000000
g796	24	嘘	0003a8bf6ba8bbbffebbb3aebbbfa8bbb2f8bbb665bbbbbabfefbdb0ebb9006ffe000000
g797	24	虜	003ff02ffaa82ebaac2efaa82dbff82eebac2eebac2daba83efffebaae0e21f8bd000000
g798	24	膚	003ff02ffaa92ebaae2efaa92dbff82eebac2eebac2caaa438eab8b8eab820e074000000
g799	24	昔	02c3803ffffc2aeba86aeba9bffffe1aaaa42ffff82eaab82eaab82ffff82eaab8000000
g800	24	勿	0380000bfffc1febac7de3ac25d76c028b2c1b5e2c7d2c2c20b43c1bd6b80a43e0000000
g801	24	厳	0a28743ffffe3aaaa93bfce93ab9fe3baeec3bfeec3bace87bacb8b7fefe266d88000000
g802	24	掌	0a2ca03ffffc3aaaac2bffe80baae006aa9007fff40aaea40aaea42faffe00bd00000000
g803	24	網	0d3ffe6c3aaeba7bae3f7aee2e7ffe7ebaeebefbae2a7b9e7bbbeeaafa6e5eb82d000000
g804	24	包	0e00001ffff02eaab0baa9b02bfeb0000eb00ffeb00ea9e40e000e0eaaae0bfffd000000
g805	24	触	0e80e02fc0e0baebfe3ffaee3bbaee3ffaee3bbbfe3ff0e438b0ecb5b6fe20ebed000000
g806	24	梱	0ebffe0ebaae3ff2ce2ebffe2fbbee3ffbeebebffe2ebade0eb18e0ebffe0ebaae000000
g807	24	病	1aaea96ffffebdaaa87efffc2c0b00befffcaeebac3adfac7ae9ecb2d0ac22c0b8000000
g808	24	療	1aaea96ffffebdaba87dafb82db9e8bcbff4acbab038bab078aba0b2eb78214e14000000
g809	24	浸	28bff81e6ab8146ab8b4bff829aaa902eaae0efffe2dbab8282ee079afe970f9bc000000
g810	24	堪	2cbab92cfffe2c3ab8bf3ab86e3ff82cbab92cfffe2fbbb9beb97da4bffe00baa9000000
g811	24	腕	3f82c03bbffe3bbaae3fac6d3bafbc3babac3ff7ac7bafb8b38eb477adba27787d000000
g812	24	諸	3fc3802a8b9dbfeffd6aabb93feffe2aabe82aaffc3fceac3aceac3fcffc3a8eac000000
g813	24	獄	6629b97f69b67ebfb9be6afe1e3eb00f29b42f29b87bbeec1bbacc2fbfca2dba89000000
g814	24	獣	6638b466b4b93ff8ba3bbab93bbbfe3ff8b06aa4b46aa4f83ffaec3abbee3aa588000000
g815	24	眺	6a0ee0bf1ee4bbaeedbf6ee8bb0ee0bb2ee8bfbeeebb9ee4bb2ee9bf7cee6024bd000000
g816	24	耐	6aa438bff8380a0bfebffab9baea78baeab8bae9f8bae878bae838bae9b8b5b4f4000000
g817	24	荒	6aeae9bffffe0199803ffffc2eaaa80eaaa40bfff80625800b3ac96e3aee2d39fd000000
g818	24	称	6b4e007e5ffe0e2ee9bfaac06e56c82f6eec3faeedbe7ace6e1ac80e0ac00e0b80000000
g819	24	職	bfeeb87bffba3bbab43ffffe3baab93fbfb83bbbba3bbf3c7fbbba7bbfee03aa9d000000
g820	24	駅	bfeffcbb9eacbfce2cbb8eacbfcffcbb9eb0bfeeb059ae38aeae38aebc2d53d818000000
g821	22	介	00280000be0002d7801b41e47ec3bd12c38402c3800383800783802f03801d0380000000
g822	22	仲	0283800783800baba92efffe7ee38e6eebae0efffe0e93890e03800e03800e0380000000
g823	22	混	28bffc1ebaac25bffc78baac1dbffc0060900ab9e90ebef92db0e479beee24e9bd000000
g824	22	填	2c3af82c3aae2c1aa8bfbbac6ebbfc2cbbac2cbbac2fbbfcbebaa9a46eb900796d000000
g825	22	援	2c6afc2cbfb9bfa7686e3ffc2e2ba82fbffebc6ea96c6ffc2dfbb86c6be9382e6c000000
g826	22	舞	2eaaa87ffffc7bbbb96bbbb93ffffc2eaab82febfc7eebb81bdbb96f6ffe2800b0000000
g827	22	詩	3fc0e02a8ffcbfeae86aaae93feffe2a80382aaffe3fdab93acb783fc2b83a80f4000000
g828	22	嵐	603818bffffc6aaaa83ffff03aabb03bfeb03abab03bbbb03bffb6b6baba23eade000000
g829	22	蒸	6aeba9bffffe06eb8006ab403fee740bafe07eadfd1aaab41aaaa42ceb2c64b34d000000
g830	22	積	6b6ae87e6ae80e2ff8bfaae96eaaa92f7ffc3fbaacbe7aac6e3aac0e2eb80e796d000000
g831	22	驚	6ee6e97aebfd7ab6acabb6f91aa2982ffff82eae902eae902eaea82aaaac77bbb8000000
g832	20	史	0038001abaa42ffff82c38382c38382ffff81abaa40bb40002f9006fafe97902bc000000
g833	20	徐	024bd00b6eb42db42d26bff80b6ba42e6ba8bebffc1e23940eb7ad0e9b8d0e0b40000000
g834	20	伯	02828007aba80b3ffc2e382c7e382c6e3ffc0e3aac0e382c0e3aac0e3ffc0e382c000000
g835	20	林	0380e00380e03ffbfc2be6f80bd3f81ffbfc7baeee2798e80380e00380e00380e0000000
g836	20	痕	0aaea91ffffebeaaa42efff80eeab82eeab8bdfff82ceba828e3b83afdf91be86c000000
g837	20	朗	0b03fe3ff3ae3ab38e3ab3fe3ff3ae38b3ae3ff3fe3aa38e38a78e7fff2eba622d000000
g838	20	揚	0e3ffc0e3aacbfbffc6e7aac0e6aa80ffffebe2ea96ebeee0e6ede6e2aee3d07b8000000
g839	20	縦	182a8da8b6edba51683e1bfe2a7eb97bb8b9bebabe2e3bb06f7bb0aebff96d7a7c000000
g840	20	河	1d6aa90bbffe220038782a781d3fb8003bb80a3bb80e3fb82d38387801b82400f4000000
g841	20	鎖	1e26c92baeed76dae87faffc2e6eacbfeeac6eaffcaeeeac3f6ffc6feab97aae6c000000
g842	20	臓	3fabb93bbffe3b8bb83faaee3bbab93bbbf93fbaaa7bbaecb3baa977fbfa27689d000000
g843	20	医	3ffffc3aeaa839fff03aeea039aea43afff8386f903af9f83aeab93ffffe380000000000
g844	20	弛	bf83806bbb8003bbac3fbffc3abbac7a7bacbfbbb803bb8003b8092bbaae2e2ffd000000
g845	20	酔	bfeb006eaff06eabb0bfebb9aeaebabeec7daaa6c0bffffebaeae9bfe2c0b002c0000000
g846	18	吐	0002c0bf82c0bb82c0b3aae8b3bffcb382c0b382c0bb82c0bf82c0b06ae900bffe000000
g847	18	尊	028740bffffe1aeba42eebb82f87f82eaab82eaab81aaae4bffffe079ac0018b80000000
g848	18	共	02c2c002c2c03ffffc2aeae802c2c002c2c0bffffe6aaaa90781e01f40b8090024000000
g849	18	艦	0c3f383fba393abfbe3ebb607afa29bfbf3e3aaa003abffc7abaecb6baed27bffe000000
g850	18	推	0e0a240e0eb4bfaffe6ebeb90ebffc0faeb8be2eb86e2ffc0e2cb06e2ffe3d2ea9000000
g851	18	愚	0ffff00ebab00ebab00ffff06abaa9babaaeb7ffdeb298bd2ade587aeaee25ffd9000000
g852	18	沈	2803801eaba925fffe78e78e1d9b89000fc00a1fc00e2ec02d7ac979f2ee2491fd000000
g853	18	府	2aaea93ffffe38502438b43839effe3beab93bea3839e7b874e138b0e1b820e0f4000000
g854	18	裁	2aeadc3ffece6aeae9bffffe0242d4bffeec6fe9f86ef8f82eb5fa2ebbfe3e575d000000
g855	18	静	2ba2e42babf83ff6746babfc6aa6ec3ffffe3abaed3abbfc3ff6ec3ab6c03ae380000000
g856	18	敬	2cb280bffec06ebafe0ea7ad2fffac7e7ae87fb9f82eb8f02fbaf81abfae02f608000000
g857	18	零	2ffff81aaea43ffffc3aadac3aadac06be907febfd29aa680ffff00039b0003890000000
g858	18	罪	3ffffc3aebac3aebac3ffffc6ae3a9bfe3fe2ae3a83fe3fc06e3a97fe3fe18e380000000
g859	16	魂	001e00bfbffc6abbac6abffcbfbbac2cbffc2c6ee83aaeeabebafa68b6ed0061fd000000
g860	16	幸	002c003ffffc2aaea8bffffe6baae96baae9bffffe2aaea83ffffc002c00002c00000000
g861	16	噴	006ba8bf7bb8bbfffebbbab9bbbffcbbbaacbbbaacbbbffcbfbaacb07eb800b9bd000000
g862	16	幻	024aa9038ffe1b000e7e900e2de00e0bd00e07800e0b700e6eb80e3eacae0014bd000000
g863	16	刺	02c02cbffeec6aeaec2aeaec3ffeec3aceec3aeeec0bf6ec2ffd2c7adcac12c4b8000000
g864	16	氷	082c001e2c00076c182aae7d3feff402efd007aee01f2cf47d2c7d24ac1800b800000000
g865	16	規	0b2ffc2baeac3feffc0b2eac6baffcbffeac0b6ffc1f9bb82edbb978feba20a87d000000
g866	16	銀	0b4ffc1fdeac78bffc7fdeac1b8eac3feffc2b9ee83baebd2f9e742befed3eae98000000
g867	16	憎	0e1d741ebffe3bbaee3bfaee6abffe6e6aa90e3ffc0e3aac0e3aac0e3ffc0e3aac000000
g868	16	褐	0e2ffc0e2eac3feffc2baeac0b9ea82eeffebfbeee1eaf8e0e2ede0e1fee0e00b8000000
g869	16	柄	0e6aa90ebffe3faba92ebffe2fb38e3ff7debebfbe2eb96e0eb00e0eb06e0eb03d000000
g870	16	貴	1abaa42ebab82ffff86abaa96aaaa92ffff82eaab82eaab82eaab81bffe47e82bd000000
g871	16	巣	1c74341e38b41faef42ebab82ffff82ebab81abaa43ffffc2affa86fbbe92938b8000000
g872	16	滑	1dbffc0bbaac22bbfc78bbad1deaae00bffd0abaac0ebaac2dbffc78b0ac24b0b8000000
g873	16	渋	2803801e63fc14b3a8b5bba92afffe0050140db4782d28a028145078b8b871e02d000000
g874	16	王	2aaaa83ffffc002c00002c00002c002ffff81aaea4002c00002c006aaea9bffffe000000
g875	16	挑	2c2ec02c6ec4bfeeed6daee82e2ec02f7ee4bcbeec6c6ec42c3ec96cbaee3861fd000000
g876	16	擬	2ceefe2ce9aebfeaad6ebd782eaafe2ffdbabcbab96cfebe2c7ab86deff938977c000000
g877	16	露	2ffff81aaea43aaeac3aadac269aa83fcbfc3adfb82b9af93b9fad7beeac7e9ffc000000
g878	16	尽	2ffffc2eaaac2eaaac2ffffc2c02c02ca0e02dbeb42c0a2d385018b9fe80201b40000000
g879	16	届	2ffffc2eaaac2ffffc2eaba82daba82efffc2eebac2efffc3acb2cbafffc22eaac000000
g880	16	順	3abffe3bbae93bbbfc3bbbac3bbbfc3bbbac3bbbfcb7bbacb3bbfcb3bb6922ba19000000
g881	16	脆	3f8ea83baffc3bfab93fbffe3bbaa83bbbfc3fbbac7bbbbcb3f7a877f3aa2762fd000000
g882	16	廻	3fbffc2bbaac0b3bec2e7aec3fbaec17bbec3bb6ac2f7ffc1faaa87efffd242aa8000000
g883	16	貯	3fc0e03aeffe3aeeae3fd8093aeffe3fdae93ac0e03fc0e02a80e07ad6e02483d0000000
g884	16	彫	3ffc183aedbd3ffca03aec043ffc6e3aadf83bec803aec047bec2e72aef8203a90000000
g885	16	石	6aaaa9bffffe00780000b00002d0001bfffc7faaac2b002c0b002c0bfffc0baaac000000
g886	16	窓	6aaea9bffffeb2cba92f87f809a1901adaf42ffeb41598042ede687aeaed21ffd9000000
g887	16	盟	6aaffcbfeeacbaeffcbfeeacbaeffcbffc6c6018382ffff82eebb86eebb9bffffe000000
g888	16	科	6ac1387fdbb80b02b8bfe4386f9e781f86782fe039bb4ffe2b0ab80b00380b0038000000
g889	16	蔵	6aeba9bffffe0183983ffffe3aaba43bff883bbaed3badf87bb9e4b3fffa23a66d000000
g890	16	夢	6aeba9bffffe1aeba42eebb82ffff86aaaa9baeaae6afff90ee5e02abf801ff900000000
g891	16	謎	bea1b4696ababe87bc6ae2b4be6bfe69a6b969f2fdbeb7babab5b4bbfeb9b98bfc000000
g892	16	騙	bfdab8bbafe9bfaea9bb6eaebfaffebbaea9bfeffe56efaaaafbfeaafbaa5b9b59000000
g893	14	公	00d70002d7800b41e06e20b928382800b00000e00002c0a00780f02baff42fea74000000
g894	14	鳥	01e0000ffff00eaab00eaab00ffff00eaaa90eaaa90ffffe19998e39edee64ddad000000
g895	14	句	0380000bfffc1faaac7d002c2bff2c0bab2c0b0b2c0bff2c0baa3c0606b80003e0000000
g896	14	把	0e2aa80e3ffcbfbaac6e7aac0e7aac0fbffcbe3aa86e38040e380e6e3aae3d2ffd000000
g897	14	脅	1abaa42ffff819e1b4bfeffe7aebae2aeba82eaab82ffff82eaab82eaab82c01f4000000
g898	14	汝	280e001e0e0025fffe78aeb91d28380074380abeb00e1be02d0bf879bf6e24b808000000
g899	14	溝	29aeb91ffffe14aeb8b4aeb82afffe00aba80debac2dfffc29ebad79eaad70e0b8000000
g900	14	歪	2aaaa83ffffc01bd806fadf8292c282aaea83ffffc062ea00b2ff06baea9bffffe000000
g901	14	洞	2afffe1feaae16da9eb6efee2ac00e02efee0eeeee2eeeee2aefee7ac06e72c03d000000
g902	14	嬉	2c2ae92c2ae93feffc2edaa82eeeac3aaffc3babb92f2aa91faffc7deeac242eac000000
g903	14	証	3fe6a92a9bfebff0b06aa0b03fe6b02a9bbe2a9bb93febb03aebb03febb93a9ffe000000
g904	14	窟	6aaea9bffffebacbad1fabf82eaaac2ffffc2d8b242afff839aba4bbabac23fffc000000
g905	14	釈	6baffc6eaeacbfec2c6eaeacbfeffc6face02faca07eecb0ae78382eb82d0e2018000000
g906	14	戮	befcec6aaceebaece96ebffe67dae86eb8ed2aa4f82e90b42ae4f91abafe7f9268000000
g907	12	喰	000780bf9ea0bbbff9b3baacb3bab8b3bff8b3bab8bbbae8bfb9f8b0bfb900fa2c000000
g908	12	戒	000e74000e283ffffc2aaea82ece282ecb38bffbb06ee3d42ecbdd3aeefe1ad878000000
g909	12	奇	0038003ffffc2bebe87e82bdbffffe6aaab90ffcb00eacb00ffcb00eaab00003e0000000
g910	12	弁	00d00002d1d00386f42ffffd1ae6d800e2c03ffffe2aeae902d2c01b82c00a02c0000000
g911	12	餌	0b8ffe2eebb9bfabb8ba9bf83aeb383febf83aebb83a9bbe3feff93a9a383a9038000000
g912	12	軸	0e02c0bfc2c06e9ae9bfeffeaeeaceaeeaeebfeffe6eaacebfeace6eaffe0e2eae000000
g913	12	折	0e1ab80e2fe9bfec006eaea90eaffe0fecb0be2cb06e28b00e38b06eb4b03d20b0000000
g914	12	批	0e38e00e38e0bfb8e06e78e80e7efd0fb9e0be38e06e38e40e38ee6ebeee3db9bd000000
g915	12	織	18b9b8a8febabaacb43efffe2aaab97bbeb8befaba2ebe3c6fbabaaefeee6dba9d000000
g916	12	汁	1d02c00b42c02202c0786ae91dbffe0002c00a02c00e02c02d02c07802c02402c0000000
g917	12	還	26fffc7aeaac29aaa802fffc68aaa4bceab82cafe82dbbb92edb28bbfffd20aaa8000000
g918	12	泡	2828001e7ffc14baacb6ffac289bac0003ac0dbfac2dbab828b06978baae707ffd000000
g919	12	渾	28aaa91efffe25ebae782ba41dbffc00bbac0abbac0ebffc2daba978fffe240380000000
g920	12	濃	28aee91eeeee14eeeeb4fffe29aaa901eaa90deffc2deaa929eeed7aceb970ae2c000000
g921	12	逼	28fffc1e6aa424bab878bff818aaa869ebacbefffc0eebac1eaaa87bfffd20aaa8000000
g922	12	湾	29aba91ffffe14ace8b5eeed29aee801aaac0dbffc2dfaa92afffe7982ae7001f8000000
g923	12	鹿	2aaea93ffffe3aeba83ffffc3aebac3ffffc3a42543bfbf877a794bbbbae2be6fd000000
g924	12	坂	2cbffc2cbaa82cb000bebffc6dbbac2cbb2c2cb3b82eb2f4bee1f4a6ebbd008e18000000
g925	12	墨	2ffff02ebab02ebab02abaa42abaa4bffffe69a76924aa182ffff86aaea9bffffe000000
g926	12	尋	2ffff80aaab80aaab82ffff86a96a96e9bae6febfe6802c0bffffe0a02c0075f80000000
g927	12	馬	2ffff82eaea42ffff02eaea02ffff02eaea02ffffe1aaaae2aeece39edee64ddad000000
g928	12	尺	2ffffc2eaaac2c002c2eaaac2ffffc2c0e002c0b002c03803802d0b800b9200028000000
g929	12	骸	3fe0e03aeae93baffebff6d0babfb8bff7b43ae2ed3aeba83feab43aeaf93ada5c000000
g930	12	厄	3ffffe3aaaa939aaa03afff03ac0b03ac0b03acbf03ac6a076c02cb2eaac21fff8000000
g931	12	薄	6aeba9bffffe1587642efffe18aba8b4ebac24ebac14aab82efffe78a6b07022e0000000
g932	12	勘	6eb8e0bffce02eb2e92eb3fe2ff0ee6eb8eebffdde3baace3a7a8e3fffae3aaa38000000
g933	12	謝	be742c69fe2cbeeefe69eeadbefeac69eeec6affbcbebe6cbabe2cbaee6cb95d38000000
g934	10	哀	002c00bffffe6aaaa92ffff82eaab82eaab82ffff80bdb68bec2f42aecb90be828000000
g935	10	束	002c00bffffe6aaea92ffff82eaeb82eaeb82ffff800bf401beee47e2cbd142c14000000
g936	10	恋	002c00bffffe6aeba928e3a47ac3ad279f88020a002aee182ec9bc7aeaee21ffd9000000
g937	10	辛	0038003ffffc2baae80282806aeba9bffffe0038003ffffc2abaa8003800003800000000
g938	10	支	003800bffffe6abaa90038002ffff01baaf00782e002fb8000bf406febf92e41b8000000
g939	10	項	003ffebfaba96e6ffc2c2eac2c2ffc2c2eac2c2ffc6f6eac7e6ffc006e7900392c000000
g940	10	価	0aaaa90efffe2d0ee03cfffebceeee3ceeee2ceeee2ceeee2ceeee2cfffe2ce00e000000
g941	10	疲	0aaea91ffffebeaba82efffc0ee3ac2eeba4bdfff82cee3829dbb03aebe819ae78000000
g942	10	封	0b00383ff0382babfe6baab9bffa380607782ba2b83ff1380b00386bf9b8bea4f4000000
g943	10	赦	0b0340bfe7806b9bfc6bafb8bfff382edbb86ea2f0aeb2e06ed7f47adfbd268918000000
g944	10	朽	0b1aa90b2ffe3fe3802b97400f8bfc2feeac7b412c1b002c0b002c0b02b80b02f4000000
g945	10	拍	0e01d00e1be8bfeffc6eac2c0eac2c0feffcbe2eac6e2c2c0e2eac6e2ffc3d2c2c000000
g946	10	輪	0e0280bf8be06e6d78bfbffdae9694aebffcbfbaec6e7aecbfbffc6e7aec0e35a8000000
g947	10	皆	0e0b140ffbf80eab940eab0e7ffbfe29a2a80ffff00eaab00eaab00ffff00eaab0000000
g948	10	及	1aaa902fffe00381d00386e4038bf807d0740bb5e00e2f802d2f807af9f9129028000000
g949	10	爪	1aaaf42fffb82c38b02c38b02c38b02c38b02c38b02c3878383838b4382e203808000000
g950	10	沿	1d0ee00b5ee0222cb878b82e1d2008003ffc0a3aac0e382c2d382c783ffc243aac000000
g951	10	責	2abaa82abaa82ffff86abaa96aaaa92ffff82eaab82eaab82eaab81bffe47e82bd000000
g952	10	揃	2c28742cfffebfaaa96eff0e2eebae2ffbaebcefae6cfbae2cefae6ceb2e38ee2d000000
g953	10	嫌	381d7438bffebf6ee97b3ffc3b6eed7bbffeba2eec2e2ef82fbef876aeed604ee4000000
g954	10	姪	382aa9383ffebf8b147b8e2c3bbffeb76ac8bb1ae86e2ffc2f42c0baaae9203ffe000000
g955	10	膨	3f2c083bbfad3b6e643fbf843b6a5e3bbbb83fbfa07b6344b37b5e7b7bb826baa4000000
g956	10	囮	3ffffe3aaaae38ee0e3ade9e3bcfee3ace4e3aceae3acffe39869e3ffffe3aaaae000000
